timestamp, device, port, bytesReceived, bytesSent
2022-10-20T16:03:07.164471,of:0000000000000002,2,556,556
2022-10-20T16:03:07.164479,of:0000000000000002,3,556,626
2022-10-20T16:03:07.164490,of:0000000000000007,1,70,417
2022-10-20T16:03:07.164499,of:0000000000000007,2,0,556
2022-10-20T16:03:07.164507,of:0000000000000007,3,556,626
2022-10-20T16:03:07.164519,of:0000000000000005,1,556,556
2022-10-20T16:03:07.164527,of:0000000000000005,2,626,556
2022-10-20T16:03:07.164535,of:0000000000000005,3,556,556
2022-10-20T16:03:07.164546,of:0000000000000006,1,0,626
2022-10-20T16:03:07.164554,of:0000000000000006,2,0,556
2022-10-20T16:03:07.164562,of:0000000000000006,3,556,556
2022-10-20T16:03:08.165758,of:0000000000000003,1,0,556
2022-10-20T16:03:08.165854,of:0000000000000003,2,0,556
2022-10-20T16:03:08.165868,of:0000000000000003,3,556,556
2022-10-20T16:03:08.165888,of:0000000000000004,1,0,556
2022-10-20T16:03:08.165899,of:0000000000000004,2,0,556
2022-10-20T16:03:08.165908,of:0000000000000004,3,556,556
2022-10-20T16:03:08.165926,of:0000000000000001,1,556,556
2022-10-20T16:03:08.165936,of:0000000000000001,2,556,556
2022-10-20T16:03:08.165951,of:0000000000000002,1,556,556
2022-10-20T16:03:08.165964,of:0000000000000002,2,556,556
2022-10-20T16:03:08.165979,of:0000000000000002,3,556,556
2022-10-20T16:03:08.166008,of:0000000000000007,1,0,556
2022-10-20T16:03:08.166027,of:0000000000000007,2,0,556
2022-10-20T16:03:08.166067,of:0000000000000007,3,556,556
2022-10-20T16:03:08.166084,of:0000000000000005,1,556,556
2022-10-20T16:03:08.166094,of:0000000000000005,2,556,556
2022-10-20T16:03:08.166104,of:0000000000000005,3,556,556
2022-10-20T16:03:08.166124,of:0000000000000006,1,0,556
2022-10-20T16:03:08.166135,of:0000000000000006,2,0,556
2022-10-20T16:03:08.166145,of:0000000000000006,3,556,556
2022-10-20T16:03:09.166851,of:0000000000000003,1,0,556
2022-10-20T16:03:09.167331,of:0000000000000003,2,0,556
2022-10-20T16:03:09.167386,of:0000000000000003,3,556,556
2022-10-20T16:03:09.167414,of:0000000000000004,1,0,556
2022-10-20T16:03:09.167424,of:0000000000000004,2,0,556
2022-10-20T16:03:09.167433,of:0000000000000004,3,556,556
2022-10-20T16:03:09.167447,of:0000000000000001,1,556,556
2022-10-20T16:03:09.167456,of:0000000000000001,2,556,556
2022-10-20T16:03:09.167486,of:0000000000000002,1,556,556
2022-10-20T16:03:09.167496,of:0000000000000002,2,556,556
2022-10-20T16:03:09.167504,of:0000000000000002,3,556,556
2022-10-20T16:03:09.167518,of:0000000000000007,1,0,556
2022-10-20T16:03:09.167527,of:0000000000000007,2,0,556
2022-10-20T16:03:09.170600,of:0000000000000007,3,556,556
2022-10-20T16:03:09.170701,of:0000000000000005,1,556,556
2022-10-20T16:03:09.170715,of:0000000000000005,2,556,556
2022-10-20T16:03:09.170725,of:0000000000000005,3,556,556
2022-10-20T16:03:09.170739,of:0000000000000006,1,0,556
2022-10-20T16:03:09.170749,of:0000000000000006,2,0,556
2022-10-20T16:03:09.170758,of:0000000000000006,3,556,556
2022-10-20T16:03:10.173178,of:0000000000000003,1,0,556
2022-10-20T16:03:10.173265,of:0000000000000003,2,0,556
2022-10-20T16:03:10.173278,of:0000000000000003,3,556,556
2022-10-20T16:03:10.173297,of:0000000000000004,1,0,556
2022-10-20T16:03:10.173308,of:0000000000000004,2,0,556
2022-10-20T16:03:10.173317,of:0000000000000004,3,556,556
2022-10-20T16:03:10.173332,of:0000000000000001,1,556,556
2022-10-20T16:03:10.173342,of:0000000000000001,2,556,556
2022-10-20T16:03:10.173356,of:0000000000000002,1,556,556
2022-10-20T16:03:10.173366,of:0000000000000002,2,556,556
2022-10-20T16:03:10.173376,of:0000000000000002,3,556,556
2022-10-20T16:03:10.173390,of:0000000000000007,1,0,556
2022-10-20T16:03:10.173401,of:0000000000000007,2,0,556
2022-10-20T16:03:10.173410,of:0000000000000007,3,556,556
2022-10-20T16:03:10.173424,of:0000000000000005,1,556,556
2022-10-20T16:03:10.173435,of:0000000000000005,2,556,556
2022-10-20T16:03:10.173444,of:0000000000000005,3,556,556
2022-10-20T16:03:10.173458,of:0000000000000006,1,0,556
2022-10-20T16:03:10.173468,of:0000000000000006,2,0,556
2022-10-20T16:03:10.173477,of:0000000000000006,3,556,556
2022-10-20T16:03:11.174887,of:0000000000000003,1,0,556
2022-10-20T16:03:11.174977,of:0000000000000003,2,0,556
2022-10-20T16:03:11.174993,of:0000000000000003,3,556,556
2022-10-20T16:03:11.175022,of:0000000000000004,1,0,556
2022-10-20T16:03:11.175043,of:0000000000000004,2,0,556
2022-10-20T16:03:11.175063,of:0000000000000004,3,556,556
2022-10-20T16:03:11.175092,of:0000000000000001,1,556,556
2022-10-20T16:03:11.175108,of:0000000000000001,2,556,556
2022-10-20T16:03:11.175125,of:0000000000000002,1,556,556
2022-10-20T16:03:11.175136,of:0000000000000002,2,556,556
2022-10-20T16:03:11.175146,of:0000000000000002,3,556,556
2022-10-20T16:03:11.175163,of:0000000000000007,1,0,556
2022-10-20T16:03:11.175174,of:0000000000000007,2,0,556
2022-10-20T16:03:11.175185,of:0000000000000007,3,556,556
2022-10-20T16:03:11.175201,of:0000000000000005,1,556,556
2022-10-20T16:03:11.175212,of:0000000000000005,2,556,556
2022-10-20T16:03:11.175223,of:0000000000000005,3,556,556
2022-10-20T16:03:11.175239,of:0000000000000006,1,0,556
2022-10-20T16:03:11.175250,of:0000000000000006,2,0,556
2022-10-20T16:03:11.175261,of:0000000000000006,3,556,556
2022-10-20T16:03:12.176027,of:0000000000000003,1,0,556
2022-10-20T16:03:12.176118,of:0000000000000003,2,0,556
2022-10-20T16:03:12.176802,of:0000000000000003,3,556,556
2022-10-20T16:03:12.176841,of:0000000000000004,1,0,556
2022-10-20T16:03:12.176854,of:0000000000000004,2,0,556
2022-10-20T16:03:12.176865,of:0000000000000004,3,556,556
2022-10-20T16:03:12.176882,of:0000000000000001,1,556,556
2022-10-20T16:03:12.176893,of:0000000000000001,2,556,556
2022-10-20T16:03:12.176908,of:0000000000000002,1,556,556
2022-10-20T16:03:12.176919,of:0000000000000002,2,556,556
2022-10-20T16:03:12.176930,of:0000000000000002,3,556,556
2022-10-20T16:03:12.176945,of:0000000000000007,1,0,556
2022-10-20T16:03:12.176956,of:0000000000000007,2,0,556
2022-10-20T16:03:12.176967,of:0000000000000007,3,556,556
2022-10-20T16:03:12.176982,of:0000000000000005,1,556,556
2022-10-20T16:03:12.176993,of:0000000000000005,2,556,556
2022-10-20T16:03:12.177004,of:0000000000000005,3,556,556
2022-10-20T16:03:12.177019,of:0000000000000006,1,0,556
2022-10-20T16:03:12.177030,of:0000000000000006,2,0,556
2022-10-20T16:03:12.177040,of:0000000000000006,3,556,556
2022-10-20T16:03:13.178383,of:0000000000000003,1,0,278
2022-10-20T16:03:13.178895,of:0000000000000003,2,0,278
2022-10-20T16:03:13.178920,of:0000000000000003,3,278,278
2022-10-20T16:03:13.178949,of:0000000000000004,1,0,278
2022-10-20T16:03:13.178961,of:0000000000000004,2,0,278
2022-10-20T16:03:13.178972,of:0000000000000004,3,278,278
2022-10-20T16:03:13.178989,of:0000000000000001,1,278,278
2022-10-20T16:03:13.179001,of:0000000000000001,2,278,278
2022-10-20T16:03:13.179018,of:0000000000000002,1,278,278
2022-10-20T16:03:13.179029,of:0000000000000002,2,278,278
2022-10-20T16:03:13.179040,of:0000000000000002,3,278,278
2022-10-20T16:03:13.179056,of:0000000000000007,1,0,278
2022-10-20T16:03:13.179067,of:0000000000000007,2,0,278
2022-10-20T16:03:13.179078,of:0000000000000007,3,278,278
2022-10-20T16:03:13.179094,of:0000000000000005,1,278,278
2022-10-20T16:03:13.179106,of:0000000000000005,2,278,278
2022-10-20T16:03:13.179116,of:0000000000000005,3,278,278
2022-10-20T16:03:13.179133,of:0000000000000006,1,0,278
2022-10-20T16:03:13.179144,of:0000000000000006,2,0,278
2022-10-20T16:03:13.179155,of:0000000000000006,3,278,278
2022-10-20T16:03:14.183318,of:0000000000000003,1,0,278
2022-10-20T16:03:14.183433,of:0000000000000003,2,0,278
2022-10-20T16:03:14.183459,of:0000000000000003,3,278,278
2022-10-20T16:03:14.183494,of:0000000000000004,1,0,278
2022-10-20T16:03:14.183514,of:0000000000000004,2,0,278
2022-10-20T16:03:14.183536,of:0000000000000004,3,278,278
2022-10-20T16:03:14.183562,of:0000000000000001,1,278,278
2022-10-20T16:03:14.183574,of:0000000000000001,2,278,278
2022-10-20T16:03:14.183591,of:0000000000000002,1,278,278
2022-10-20T16:03:14.183602,of:0000000000000002,2,278,278
2022-10-20T16:03:14.183612,of:0000000000000002,3,278,278
2022-10-20T16:03:14.183628,of:0000000000000007,1,0,278
2022-10-20T16:03:14.183640,of:0000000000000007,2,0,278
2022-10-20T16:03:14.184539,of:0000000000000007,3,278,278
2022-10-20T16:03:14.184627,of:0000000000000005,1,278,278
2022-10-20T16:03:14.184645,of:0000000000000005,2,278,278
2022-10-20T16:03:14.184657,of:0000000000000005,3,278,278
2022-10-20T16:03:14.184675,of:0000000000000006,1,0,278
2022-10-20T16:03:14.184687,of:0000000000000006,2,0,278
2022-10-20T16:03:14.184699,of:0000000000000006,3,278,278
2022-10-20T16:03:15.186193,of:0000000000000003,1,0,278
2022-10-20T16:03:15.186287,of:0000000000000003,2,0,278
2022-10-20T16:03:15.186302,of:0000000000000003,3,278,278
2022-10-20T16:03:15.186322,of:0000000000000004,1,0,278
2022-10-20T16:03:15.186335,of:0000000000000004,2,0,278
2022-10-20T16:03:15.186346,of:0000000000000004,3,278,278
2022-10-20T16:03:15.186363,of:0000000000000001,1,278,278
2022-10-20T16:03:15.186374,of:0000000000000001,2,278,278
2022-10-20T16:03:15.186391,of:0000000000000002,1,278,278
2022-10-20T16:03:15.186402,of:0000000000000002,2,278,278
2022-10-20T16:03:15.186413,of:0000000000000002,3,278,278
2022-10-20T16:03:15.186429,of:0000000000000007,1,0,278
2022-10-20T16:03:15.186440,of:0000000000000007,2,0,278
2022-10-20T16:03:15.186451,of:0000000000000007,3,278,278
2022-10-20T16:03:15.186467,of:0000000000000005,1,278,278
2022-10-20T16:03:15.186478,of:0000000000000005,2,278,278
2022-10-20T16:03:15.186488,of:0000000000000005,3,278,278
2022-10-20T16:03:15.186504,of:0000000000000006,1,0,278
2022-10-20T16:03:15.186515,of:0000000000000006,2,0,278
2022-10-20T16:03:15.186526,of:0000000000000006,3,278,278
2022-10-20T16:03:16.188128,of:0000000000000003,1,0,278
2022-10-20T16:03:16.188211,of:0000000000000003,2,0,278
2022-10-20T16:03:16.188228,of:0000000000000003,3,278,278
2022-10-20T16:03:16.188251,of:0000000000000004,1,0,278
2022-10-20T16:03:16.188264,of:0000000000000004,2,0,278
2022-10-20T16:03:16.188275,of:0000000000000004,3,278,278
2022-10-20T16:03:16.188294,of:0000000000000001,1,278,278
2022-10-20T16:03:16.188307,of:0000000000000001,2,278,278
2022-10-20T16:03:16.188324,of:0000000000000002,1,278,278
2022-10-20T16:03:16.188336,of:0000000000000002,2,278,278
2022-10-20T16:03:16.188347,of:0000000000000002,3,278,278
2022-10-20T16:03:16.188365,of:0000000000000007,1,0,278
2022-10-20T16:03:16.188377,of:0000000000000007,2,0,278
2022-10-20T16:03:16.188388,of:0000000000000007,3,278,278
2022-10-20T16:03:16.188405,of:0000000000000005,1,278,278
2022-10-20T16:03:16.188416,of:0000000000000005,2,278,278
2022-10-20T16:03:16.188438,of:0000000000000005,3,278,278
2022-10-20T16:03:16.188456,of:0000000000000006,1,0,278
2022-10-20T16:03:16.188468,of:0000000000000006,2,0,278
2022-10-20T16:03:16.189885,of:0000000000000006,3,278,278
2022-10-20T16:03:17.192958,of:0000000000000003,1,0,278
2022-10-20T16:03:17.193062,of:0000000000000003,2,0,278
2022-10-20T16:03:17.193080,of:0000000000000003,3,278,278
2022-10-20T16:03:17.193102,of:0000000000000004,1,0,278
2022-10-20T16:03:17.193115,of:0000000000000004,2,0,278
2022-10-20T16:03:17.193127,of:0000000000000004,3,278,278
2022-10-20T16:03:17.193145,of:0000000000000001,1,278,278
2022-10-20T16:03:17.193157,of:0000000000000001,2,278,278
2022-10-20T16:03:17.193175,of:0000000000000002,1,278,278
2022-10-20T16:03:17.193187,of:0000000000000002,2,278,278
2022-10-20T16:03:17.193200,of:0000000000000002,3,278,278
2022-10-20T16:03:17.193217,of:0000000000000007,1,0,278
2022-10-20T16:03:17.193229,of:0000000000000007,2,0,278
2022-10-20T16:03:17.193241,of:0000000000000007,3,278,278
2022-10-20T16:03:17.193258,of:0000000000000005,1,278,278
2022-10-20T16:03:17.193271,of:0000000000000005,2,278,278
2022-10-20T16:03:17.193283,of:0000000000000005,3,278,278
2022-10-20T16:03:17.193300,of:0000000000000006,1,0,278
2022-10-20T16:03:17.193333,of:0000000000000006,2,0,278
2022-10-20T16:03:17.193346,of:0000000000000006,3,278,278
2022-10-20T16:03:18.195690,of:0000000000000003,1,0,556
2022-10-20T16:03:18.195782,of:0000000000000003,2,0,556
2022-10-20T16:03:18.195798,of:0000000000000003,3,556,556
2022-10-20T16:03:18.195818,of:0000000000000004,1,0,556
2022-10-20T16:03:18.197178,of:0000000000000004,2,0,556
2022-10-20T16:03:18.197206,of:0000000000000004,3,556,556
2022-10-20T16:03:18.197234,of:0000000000000001,1,556,556
2022-10-20T16:03:18.197246,of:0000000000000001,2,556,556
2022-10-20T16:03:18.197262,of:0000000000000002,1,556,556
2022-10-20T16:03:18.197274,of:0000000000000002,2,556,556
2022-10-20T16:03:18.197284,of:0000000000000002,3,556,556
2022-10-20T16:03:18.197301,of:0000000000000007,1,0,556
2022-10-20T16:03:18.197312,of:0000000000000007,2,0,556
2022-10-20T16:03:18.197323,of:0000000000000007,3,556,556
2022-10-20T16:03:18.197340,of:0000000000000005,1,556,556
2022-10-20T16:03:18.197351,of:0000000000000005,2,556,556
2022-10-20T16:03:18.197361,of:0000000000000005,3,556,556
2022-10-20T16:03:18.197377,of:0000000000000006,1,0,556
2022-10-20T16:03:18.197388,of:0000000000000006,2,0,556
2022-10-20T16:03:18.197399,of:0000000000000006,3,556,556
2022-10-20T16:03:19.199094,of:0000000000000003,1,0,556
2022-10-20T16:03:19.199271,of:0000000000000003,2,0,556
2022-10-20T16:03:19.199305,of:0000000000000003,3,556,556
2022-10-20T16:03:19.199327,of:0000000000000004,1,0,556
2022-10-20T16:03:19.199338,of:0000000000000004,2,0,556
2022-10-20T16:03:19.199348,of:0000000000000004,3,556,556
2022-10-20T16:03:19.199364,of:0000000000000001,1,556,556
2022-10-20T16:03:19.199374,of:0000000000000001,2,556,556
2022-10-20T16:03:19.199389,of:0000000000000002,1,556,556
2022-10-20T16:03:19.199399,of:0000000000000002,2,556,556
2022-10-20T16:03:19.199409,of:0000000000000002,3,556,556
2022-10-20T16:03:19.199423,of:0000000000000007,1,0,556
2022-10-20T16:03:19.199433,of:0000000000000007,2,0,556
2022-10-20T16:03:19.199443,of:0000000000000007,3,556,556
2022-10-20T16:03:19.199457,of:0000000000000005,1,556,556
2022-10-20T16:03:19.199467,of:0000000000000005,2,556,556
2022-10-20T16:03:19.199477,of:0000000000000005,3,556,556
2022-10-20T16:03:19.199508,of:0000000000000006,1,0,556
2022-10-20T16:03:19.199519,of:0000000000000006,2,0,556
2022-10-20T16:03:19.199530,of:0000000000000006,3,556,556
2022-10-20T16:03:20.201993,of:0000000000000003,1,0,556
2022-10-20T16:03:20.202086,of:0000000000000003,2,0,556
2022-10-20T16:03:20.202101,of:0000000000000003,3,556,556
2022-10-20T16:03:20.202122,of:0000000000000004,1,0,556
2022-10-20T16:03:20.202133,of:0000000000000004,2,0,556
2022-10-20T16:03:20.202144,of:0000000000000004,3,556,556
2022-10-20T16:03:20.202161,of:0000000000000001,1,556,556
2022-10-20T16:03:20.202190,of:0000000000000001,2,556,556
2022-10-20T16:03:20.202207,of:0000000000000002,1,556,556
2022-10-20T16:03:20.202218,of:0000000000000002,2,556,556
2022-10-20T16:03:20.202229,of:0000000000000002,3,556,556
2022-10-20T16:03:20.202244,of:0000000000000007,1,0,556
2022-10-20T16:03:20.202256,of:0000000000000007,2,0,556
2022-10-20T16:03:20.202266,of:0000000000000007,3,556,556
2022-10-20T16:03:20.202282,of:0000000000000005,1,556,556
2022-10-20T16:03:20.202293,of:0000000000000005,2,556,556
2022-10-20T16:03:20.202303,of:0000000000000005,3,556,556
2022-10-20T16:03:20.202319,of:0000000000000006,1,0,556
2022-10-20T16:03:20.202330,of:0000000000000006,2,0,556
2022-10-20T16:03:20.202340,of:0000000000000006,3,556,556
2022-10-20T16:03:21.203427,of:0000000000000003,1,0,556
2022-10-20T16:03:21.203516,of:0000000000000003,2,0,556
2022-10-20T16:03:21.203525,of:0000000000000003,3,556,556
2022-10-20T16:03:21.203537,of:0000000000000004,1,0,556
2022-10-20T16:03:21.203544,of:0000000000000004,2,0,556
2022-10-20T16:03:21.203551,of:0000000000000004,3,556,556
2022-10-20T16:03:21.203561,of:0000000000000001,1,556,556
2022-10-20T16:03:21.203567,of:0000000000000001,2,556,556
2022-10-20T16:03:21.203577,of:0000000000000002,1,556,556
2022-10-20T16:03:21.203621,of:0000000000000002,2,556,556
2022-10-20T16:03:21.203628,of:0000000000000002,3,556,556
2022-10-20T16:03:21.203638,of:0000000000000007,1,0,556
2022-10-20T16:03:21.203645,of:0000000000000007,2,0,556
2022-10-20T16:03:21.203651,of:0000000000000007,3,556,556
2022-10-20T16:03:21.203660,of:0000000000000005,1,556,556
2022-10-20T16:03:21.203667,of:0000000000000005,2,556,556
2022-10-20T16:03:21.203673,of:0000000000000005,3,556,556
2022-10-20T16:03:21.203683,of:0000000000000006,1,0,556
2022-10-20T16:03:21.203689,of:0000000000000006,2,0,556
2022-10-20T16:03:21.203695,of:0000000000000006,3,556,556
2022-10-20T16:03:22.205084,of:0000000000000003,1,0,556
2022-10-20T16:03:22.205190,of:0000000000000003,2,0,556
2022-10-20T16:03:22.205213,of:0000000000000003,3,556,556
2022-10-20T16:03:22.205229,of:0000000000000004,1,0,556
2022-10-20T16:03:22.205237,of:0000000000000004,2,0,556
2022-10-20T16:03:22.205245,of:0000000000000004,3,556,556
2022-10-20T16:03:22.205257,of:0000000000000001,1,556,556
2022-10-20T16:03:22.205276,of:0000000000000001,2,556,556
2022-10-20T16:03:22.205289,of:0000000000000002,1,556,556
2022-10-20T16:03:22.205297,of:0000000000000002,2,556,556
2022-10-20T16:03:22.205305,of:0000000000000002,3,556,556
2022-10-20T16:03:22.205316,of:0000000000000007,1,0,556
2022-10-20T16:03:22.205325,of:0000000000000007,2,0,556
2022-10-20T16:03:22.205332,of:0000000000000007,3,556,556
2022-10-20T16:03:22.205344,of:0000000000000005,1,556,556
2022-10-20T16:03:22.205352,of:0000000000000005,2,556,556
2022-10-20T16:03:22.205360,of:0000000000000005,3,556,556
2022-10-20T16:03:22.205372,of:0000000000000006,1,0,556
2022-10-20T16:03:22.205380,of:0000000000000006,2,0,556
2022-10-20T16:03:22.205388,of:0000000000000006,3,556,556
2022-10-20T16:03:23.205921,of:0000000000000003,1,0,556
2022-10-20T16:03:23.205956,of:0000000000000003,2,0,556
2022-10-20T16:03:23.205963,of:0000000000000003,3,556,556
2022-10-20T16:03:23.205972,of:0000000000000004,1,0,556
2022-10-20T16:03:23.205977,of:0000000000000004,2,0,556
2022-10-20T16:03:23.205981,of:0000000000000004,3,556,556
2022-10-20T16:03:23.205989,of:0000000000000001,1,556,556
2022-10-20T16:03:23.205994,of:0000000000000001,2,556,556
2022-10-20T16:03:23.206001,of:0000000000000002,1,556,556
2022-10-20T16:03:23.206006,of:0000000000000002,2,556,556
2022-10-20T16:03:23.206010,of:0000000000000002,3,556,556
2022-10-20T16:03:23.206017,of:0000000000000007,1,0,556
2022-10-20T16:03:23.206022,of:0000000000000007,2,0,556
2022-10-20T16:03:23.206026,of:0000000000000007,3,556,556
2022-10-20T16:03:23.206033,of:0000000000000005,1,556,556
2022-10-20T16:03:23.206038,of:0000000000000005,2,556,556
2022-10-20T16:03:23.206043,of:0000000000000005,3,556,556
2022-10-20T16:03:23.206050,of:0000000000000006,1,0,556
2022-10-20T16:03:23.206054,of:0000000000000006,2,0,556
2022-10-20T16:03:23.206059,of:0000000000000006,3,556,556
2022-10-20T16:03:24.206411,of:0000000000000003,1,0,556
2022-10-20T16:03:24.206460,of:0000000000000003,2,0,556
2022-10-20T16:03:24.206467,of:0000000000000003,3,556,556
2022-10-20T16:03:24.206476,of:0000000000000004,1,0,556
2022-10-20T16:03:24.206491,of:0000000000000004,2,0,556
2022-10-20T16:03:24.206731,of:0000000000000004,3,556,556
2022-10-20T16:03:24.206764,of:0000000000000001,1,556,556
2022-10-20T16:03:24.206771,of:0000000000000001,2,556,556
2022-10-20T16:03:24.206779,of:0000000000000002,1,556,556
2022-10-20T16:03:24.206784,of:0000000000000002,2,556,556
2022-10-20T16:03:24.206789,of:0000000000000002,3,556,556
2022-10-20T16:03:24.206805,of:0000000000000007,1,0,556
2022-10-20T16:03:24.206811,of:0000000000000007,2,0,556
2022-10-20T16:03:24.206816,of:0000000000000007,3,556,556
2022-10-20T16:03:24.206823,of:0000000000000005,1,556,556
2022-10-20T16:03:24.206828,of:0000000000000005,2,556,556
2022-10-20T16:03:24.206833,of:0000000000000005,3,556,556
2022-10-20T16:03:24.206840,of:0000000000000006,1,0,556
2022-10-20T16:03:24.206845,of:0000000000000006,2,0,556
2022-10-20T16:03:24.206849,of:0000000000000006,3,556,556
2022-10-20T16:03:25.207215,of:0000000000000003,1,0,556
2022-10-20T16:03:25.207260,of:0000000000000003,2,0,556
2022-10-20T16:03:25.207266,of:0000000000000003,3,556,556
2022-10-20T16:03:25.207273,of:0000000000000004,1,0,556
2022-10-20T16:03:25.207277,of:0000000000000004,2,0,556
2022-10-20T16:03:25.207281,of:0000000000000004,3,556,556
2022-10-20T16:03:25.207287,of:0000000000000001,1,556,556
2022-10-20T16:03:25.207291,of:0000000000000001,2,556,556
2022-10-20T16:03:25.207297,of:0000000000000002,1,556,556
2022-10-20T16:03:25.207301,of:0000000000000002,2,556,556
2022-10-20T16:03:25.207305,of:0000000000000002,3,556,556
2022-10-20T16:03:25.207311,of:0000000000000007,1,0,556
2022-10-20T16:03:25.207314,of:0000000000000007,2,0,556
2022-10-20T16:03:25.207318,of:0000000000000007,3,556,556
2022-10-20T16:03:25.207324,of:0000000000000005,1,556,556
2022-10-20T16:03:25.207328,of:0000000000000005,2,556,556
2022-10-20T16:03:25.207331,of:0000000000000005,3,556,556
2022-10-20T16:03:25.207337,of:0000000000000006,1,0,556
2022-10-20T16:03:25.207340,of:0000000000000006,2,0,556
2022-10-20T16:03:25.207344,of:0000000000000006,3,556,556
2022-10-20T16:03:26.207607,of:0000000000000003,1,0,556
2022-10-20T16:03:26.207647,of:0000000000000003,2,0,556
2022-10-20T16:03:26.207652,of:0000000000000003,3,556,556
2022-10-20T16:03:26.207667,of:0000000000000004,1,0,556
2022-10-20T16:03:26.207671,of:0000000000000004,2,0,556
2022-10-20T16:03:26.207675,of:0000000000000004,3,556,556
2022-10-20T16:03:26.207681,of:0000000000000001,1,556,556
2022-10-20T16:03:26.207685,of:0000000000000001,2,556,556
2022-10-20T16:03:26.207691,of:0000000000000002,1,556,556
2022-10-20T16:03:26.207695,of:0000000000000002,2,556,556
2022-10-20T16:03:26.207699,of:0000000000000002,3,556,556
2022-10-20T16:03:26.207705,of:0000000000000007,1,0,556
2022-10-20T16:03:26.207709,of:0000000000000007,2,0,556
2022-10-20T16:03:26.207713,of:0000000000000007,3,556,556
2022-10-20T16:03:26.207718,of:0000000000000005,1,556,556
2022-10-20T16:03:26.207722,of:0000000000000005,2,556,556
2022-10-20T16:03:26.207726,of:0000000000000005,3,556,556
2022-10-20T16:03:26.207731,of:0000000000000006,1,0,556
2022-10-20T16:03:26.207735,of:0000000000000006,2,0,556
2022-10-20T16:03:26.207739,of:0000000000000006,3,556,556
2022-10-20T16:03:27.208531,of:0000000000000003,1,0,556
2022-10-20T16:03:27.208585,of:0000000000000003,2,0,556
2022-10-20T16:03:27.208593,of:0000000000000003,3,556,556
2022-10-20T16:03:27.208613,of:0000000000000004,1,0,556
2022-10-20T16:03:27.208620,of:0000000000000004,2,0,556
2022-10-20T16:03:27.208626,of:0000000000000004,3,556,556
2022-10-20T16:03:27.208635,of:0000000000000001,1,556,556
2022-10-20T16:03:27.208641,of:0000000000000001,2,556,556
2022-10-20T16:03:27.208649,of:0000000000000002,1,556,556
2022-10-20T16:03:27.208655,of:0000000000000002,2,556,556
2022-10-20T16:03:27.208660,of:0000000000000002,3,556,556
2022-10-20T16:03:27.208669,of:0000000000000007,1,0,556
2022-10-20T16:03:27.208674,of:0000000000000007,2,0,556
2022-10-20T16:03:27.208688,of:0000000000000007,3,556,556
2022-10-20T16:03:27.208697,of:0000000000000005,1,556,556
2022-10-20T16:03:27.208703,of:0000000000000005,2,556,556
2022-10-20T16:03:27.208709,of:0000000000000005,3,556,556
2022-10-20T16:03:27.208719,of:0000000000000006,1,0,556
2022-10-20T16:03:27.208725,of:0000000000000006,2,0,556
2022-10-20T16:03:27.208731,of:0000000000000006,3,556,556
2022-10-20T16:03:28.209165,of:0000000000000003,1,1427883682,5859862
2022-10-20T16:03:28.209212,of:0000000000000003,2,0,320
2022-10-20T16:03:28.209218,of:0000000000000003,3,5859862,1427883960
2022-10-20T16:03:28.209227,of:0000000000000004,1,0,320
2022-10-20T16:03:28.209231,of:0000000000000004,2,0,320
2022-10-20T16:03:28.209235,of:0000000000000004,3,320,278
2022-10-20T16:03:28.209242,of:0000000000000001,1,1426111614,5859466
2022-10-20T16:03:28.209247,of:0000000000000001,2,5859466,1426111614
2022-10-20T16:03:28.209253,of:0000000000000002,1,1432150736,5860852
2022-10-20T16:03:28.209258,of:0000000000000002,2,278,320
2022-10-20T16:03:28.209262,of:0000000000000002,3,5860852,1432150736
2022-10-20T16:03:28.209268,of:0000000000000007,1,0,320
2022-10-20T16:03:28.209273,of:0000000000000007,2,0,320
2022-10-20T16:03:28.209277,of:0000000000000007,3,320,278
2022-10-20T16:03:28.209283,of:0000000000000005,1,5860258,1428803536
2022-10-20T16:03:28.209288,of:0000000000000005,2,278,320
2022-10-20T16:03:28.209292,of:0000000000000005,3,1428803536,5860258
2022-10-20T16:03:28.209298,of:0000000000000006,1,0,320
2022-10-20T16:03:28.209302,of:0000000000000006,2,5859980,1428803536
2022-10-20T16:03:28.209306,of:0000000000000006,3,1428803536,5860258
2022-10-20T16:03:29.210339,of:0000000000000003,1,1427883682,5859862
2022-10-20T16:03:29.210419,of:0000000000000003,2,0,320
2022-10-20T16:03:29.210432,of:0000000000000003,3,5859862,1427883960
2022-10-20T16:03:29.210449,of:0000000000000004,1,0,320
2022-10-20T16:03:29.210458,of:0000000000000004,2,0,320
2022-10-20T16:03:29.210467,of:0000000000000004,3,320,278
2022-10-20T16:03:29.210481,of:0000000000000001,1,1426111614,5859466
2022-10-20T16:03:29.210490,of:0000000000000001,2,5859466,1426111614
2022-10-20T16:03:29.210504,of:0000000000000002,1,1432150736,5860852
2022-10-20T16:03:29.210513,of:0000000000000002,2,278,320
2022-10-20T16:03:29.210521,of:0000000000000002,3,5860852,1432150736
2022-10-20T16:03:29.210535,of:0000000000000007,1,0,320
2022-10-20T16:03:29.210544,of:0000000000000007,2,0,320
2022-10-20T16:03:29.210552,of:0000000000000007,3,320,278
2022-10-20T16:03:29.210565,of:0000000000000005,1,5860258,1428803536
2022-10-20T16:03:29.210574,of:0000000000000005,2,278,320
2022-10-20T16:03:29.210582,of:0000000000000005,3,1428803536,5860258
